customer_id,seller_id,order_id,customer_age,account_age_days,total_orders,total_returns,product_category,product_price,order_value,seller_rating,seller_defect_rate,delivery_days,distance_km,product_weight_kg,return_reason,payment_method,shipping_method,customer_segment,device_type,avg_days_to_return,days_since_last_purchase,num_payment_methods_used,used_multiple_addresses,used_multiple_payment_methods,return_without_tags,packaging_damaged_claim,is_holiday_purchase,return_percentage,is_luxury_product,is_high_value_order,price_category,seller_reliability_score,delivery_risk_score,customer_lifetime_value,avg_order_value,is_seasonal_return,customer_risk_score,fraud_risk_raw_score,is_fraud
CUST106841,SELL1089,ORD506841,62,138,35,7,Sports,68.05,63.53,4.29,0.0198,2,112.0,3.71,Missing Parts,Net Banking,Same Day,New,Mobile Web,1.4,82,2,True,False,False,False,False,20.0,0,0,Mid-Range,84.1,11.74,63.53,1.82,0,58.59,0.1682,0
CUST106842,SELL1493,ORD506842,43,1198,4,0,Jewelry,85.66,114.87,4.42,0.0735,5,146.0,1.33,Quality Issue,Net Banking,Same Day,New,Mobile Web,0.7,392,1,True,False,False,False,False,0.0,0,0,Mid-Range,81.9,22.14,114.87,28.72,0,34.18,0.0742,0
CUST106843,SELL1085,ORD506843,35,86,13,1,Fashion,95.26,130.09,3.78,0.0347,7,150.4,4.74,Size Issue,Credit Card,Same Day,Loyal,Mobile App,1.2,164,3,False,True,False,True,False,7.69,0,0,Mid-Range,72.98,28.09,130.09,10.01,0,54.7,0.2277,0
CUST106844,SELL1259,ORD506844,32,852,11,3,Books,44.03,57.59,4.47,0.0365,4,282.5,1.3,Damaged in Transit,Net Banking,Same Day,New,Mobile Web,3.9,357,3,False,True,False,False,False,27.27,0,0,Mid-Range,86.14,26.62,57.59,5.24,0,42.72,0.2262,0
CUST106845,SELL1380,ORD506845,52,1421,12,2,Footwear,181.88,194.96,4.09,0.0896,4,119.3,4.87,Size Issue,Cash on Delivery,Express,New,Desktop Web,6.7,127,2,False,False,False,True,False,16.67,0,0,Premium,74.47,17.85,194.96,16.25,0,34.68,0.1771,0
CUST106846,SELL1112,ORD506846,23,1013,17,7,Sports,21.4,25.98,3.4,0.082,1,251.9,0.23,Damaged in Transit,Credit Card,Express,Loyal,Mobile Web,1.9,314,2,False,False,False,False,True,41.18,0,0,Budget,62.42,16.41,25.98,1.53,1,51.31,0.1337,0
CUST106847,SELL1076,ORD506847,38,508,14,6,Beauty,35.86,37.35,2.68,0.0103,6,23.1,0.05,Not as Described,Credit Card,Express,New,Desktop Web,6.9,158,4,False,True,False,False,True,42.86,0,0,Mid-Range,53.05,18.39,37.35,2.67,1,52.32,0.2682,1
CUST106848,SELL1485,ORD506848,35,712,15,4,Books,63.36,83.56,3.39,0.0743,6,35.9,1.66,Not as Described,Wallet,Same Day,Regular,Mobile App,3.0,225,2,False,False,False,False,False,26.67,0,0,Mid-Range,62.76,19.07,83.56,5.57,0,43.99,0.2306,0
CUST106849,SELL1417,ORD506849,26,1511,6,1,Toys,72.87,93.32,4.01,0.1708,3,84.4,3.19,Quality Issue,Credit Card,Express,Regular,Desktop Web,9.5,53,1,False,False,False,False,False,16.67,0,0,Mid-Range,66.5,13.11,93.32,15.55,0,31.42,0.0368,0
CUST106850,SELL1107,ORD506850,36,2378,16,2,Electronics,175.91,232.86,3.99,0.0366,8,81.7,1.12,Wrong Item Delivered,Cash on Delivery,Same Day,Loyal,Desktop Web,1.7,184,3,False,True,False,False,False,12.5,0,1,Premium,76.88,27.25,232.86,14.55,0,38.64,0.0912,0
CUST106851,SELL1413,ORD506851,45,1953,16,7,Beauty,105.72,141.0,3.69,0.1523,9,90.6,2.76,Missing Parts,Wallet,Standard,Loyal,Mobile App,2.4,112,1,True,False,False,False,False,43.75,0,0,Premium,62.56,30.59,141.0,8.81,0,51.89,0.1899,0
CUST106852,SELL1085,ORD506852,53,1368,7,1,Footwear,34.88,36.32,4.0,0.1139,5,107.1,2.38,Missing Parts,Net Banking,Standard,Loyal,Desktop Web,3.3,127,2,False,False,False,False,False,14.29,0,0,Mid-Range,70.89,20.05,36.32,5.19,0,37.58,0.0146,0
CUST106853,SELL1486,ORD506853,22,346,14,2,Beauty,49.03,52.42,4.46,0.0071,9,6.9,0.57,Quality Issue,Credit Card,Standard,Loyal,Mobile Web,4.8,17,1,False,False,False,False,False,14.29,0,0,Mid-Range,88.57,26.09,52.42,3.74,0,46.35,0.1485,0
CUST106854,SELL1260,ORD506854,63,607,7,2,Books,40.96,49.92,3.67,0.0397,3,87.6,4.19,Size Issue,Credit Card,Express,Loyal,Desktop Web,1.7,266,4,False,True,False,False,False,28.57,0,0,Mid-Range,70.49,13.28,49.92,7.13,0,49.24,0.1364,0
CUST106855,SELL1298,ORD506855,63,1102,11,3,Footwear,152.96,152.1,4.73,0.0879,5,96.8,0.59,Damaged in Transit,Debit Card,Same Day,New,Desktop Web,12.9,373,1,True,False,False,False,False,27.27,0,0,Premium,86.28,19.49,152.1,13.83,0,32.22,0.1276,0
CUST106856,SELL1050,ORD506856,53,617,31,6,Footwear,101.31,93.87,3.95,0.0668,8,154.2,0.3,Late Delivery,Debit Card,Same Day,VIP,Desktop Web,5.6,119,1,False,False,False,False,False,19.35,0,0,Premium,73.72,31.15,93.87,3.03,0,40.27,0.0294,0
CUST106857,SELL1219,ORD506857,66,1721,15,2,Sports,50.47,55.37,4.44,0.13,2,57.0,0.39,Better Price Found,Net Banking,Same Day,New,Mobile Web,0.3,357,2,False,False,False,True,True,13.33,0,0,Mid-Range,77.26,8.78,55.37,3.69,1,40.65,0.1746,0
CUST106858,SELL1274,ORD506858,40,916,6,0,Beauty,208.94,201.76,4.56,0.0909,7,96.7,0.95,Quality Issue,Credit Card,Standard,Regular,Mobile Web,4.4,211,1,False,False,False,False,True,0.0,0,1,Premium,82.91,25.2,201.76,33.63,1,29.87,0.1253,0
CUST106859,SELL1363,ORD506859,60,2084,8,1,Mobile Accessories,112.94,131.85,4.57,0.1516,10,40.2,0.41,Not as Described,UPI,Express,New,Mobile App,7.1,375,3,False,True,False,False,False,12.5,0,0,Premium,77.54,30.73,131.85,16.48,0,32.34,0.0644,0
CUST106860,SELL1001,ORD506860,55,673,5,1,Toys,337.98,449.86,4.8,0.1847,7,134.2,4.86,Changed Mind,UPI,Same Day,Loyal,Desktop Web,15.2,75,2,False,False,False,False,False,20.0,1,1,Luxury,78.27,27.22,449.86,89.97,0,27.83,0.0,0
CUST106861,SELL1455,ORD506861,47,1241,15,0,Jewelry,65.49,68.23,3.32,0.0703,7,219.6,0.96,Better Price Found,Wallet,Express,Regular,Desktop Web,3.6,368,3,False,True,False,False,True,0.0,0,0,Mid-Range,61.73,31.81,68.23,4.55,1,30.8,0.196,0
CUST106862,SELL1115,ORD506862,27,1786,20,7,Fashion,96.88,133.88,3.45,0.0585,8,30.0,1.99,Better Price Found,UPI,Same Day,New,Desktop Web,2.3,30,6,False,True,True,False,False,35.0,0,0,Mid-Range,64.96,24.47,133.88,6.69,0,48.07,0.3195,1
CUST106863,SELL1282,ORD506863,46,516,13,0,Books,94.63,104.96,4.23,0.0783,4,52.9,1.67,Better Price Found,UPI,Same Day,New,Mobile Web,8.7,108,1,False,False,False,False,False,0.0,0,0,Mid-Range,77.98,14.27,104.96,8.07,0,30.71,0.0,0
CUST106864,SELL1084,ORD506864,64,1903,14,2,Home & Kitchen,57.18,66.72,3.77,0.0828,4,9.2,6.58,Defective / Not Working,Cash on Delivery,Same Day,Regular,Mobile Web,0.2,353,5,True,True,True,False,False,14.29,0,0,Mid-Range,69.16,11.92,66.72,4.77,0,41.2,0.4744,1
CUST106865,SELL1474,ORD506865,69,1464,13,3,Electronics,112.87,109.98,4.19,0.0471,3,91.2,0.77,Damaged in Transit,Credit Card,Express,Regular,Desktop Web,0.5,329,1,False,False,False,True,False,23.08,0,0,Premium,79.85,13.48,109.98,8.46,0,44.8,0.1589,0
CUST106866,SELL1181,ORD506866,41,1619,15,1,Toys,96.06,88.18,4.45,0.2472,7,58.3,0.13,Damaged in Transit,Wallet,Standard,VIP,Mobile App,3.7,380,3,False,True,False,False,True,6.67,0,0,Mid-Range,67.0,23.14,88.18,5.88,1,33.68,0.0,0
CUST106867,SELL1084,ORD506867,30,1136,2,1,Beauty,91.33,112.62,4.41,0.0466,1,98.2,5.23,Defective / Not Working,Debit Card,Express,Regular,Mobile Web,3.1,47,2,False,False,False,False,False,50.0,0,0,Mid-Range,84.09,8.14,112.62,56.31,0,53.88,0.2131,0
CUST106868,SELL1186,ORD506868,56,2337,24,3,Electronics,67.17,88.0,3.0,0.0232,7,303.1,0.23,Changed Mind,Wallet,Same Day,Regular,Desktop Web,4.5,273,4,False,True,False,False,False,12.5,0,0,Mid-Range,58.61,36.3,88.0,3.67,0,35.38,0.0889,0
CUST106869,SELL1285,ORD506869,21,1930,17,5,Toys,198.52,208.9,3.58,0.2367,7,226.5,3.14,Wrong Item Delivered,Net Banking,Express,Loyal,Mobile Web,0.9,399,6,False,True,False,False,False,29.41,0,1,Premium,54.65,32.18,208.9,12.29,0,47.18,0.0,0
CUST106870,SELL1024,ORD506870,25,480,11,6,Mobile Accessories,80.53,87.07,4.26,0.2145,3,63.0,1.47,Missing Parts,Cash on Delivery,Standard,Regular,Mobile Web,8.8,356,4,False,True,False,True,False,54.55,0,0,Mid-Range,66.92,11.96,87.07,7.92,0,56.13,0.1559,0
CUST106871,SELL1315,ORD506871,47,1389,8,1,Beauty,150.1,189.72,3.41,0.1867,5,68.5,2.14,Changed Mind,UPI,Same Day,New,Mobile App,11.8,354,3,False,True,False,False,False,12.5,0,0,Premium,55.47,17.97,189.72,23.72,0,26.86,0.0654,0
CUST106872,SELL1098,ORD506872,69,2258,9,1,Sports,72.38,78.6,4.77,0.0021,2,220.0,1.93,Defective / Not Working,Credit Card,Express,New,Mobile Web,0.2,207,3,False,True,False,False,False,11.11,0,0,Mid-Range,95.2,17.55,78.6,8.73,0,39.77,0.2536,1
CUST106873,SELL1033,ORD506873,35,699,15,2,Toys,95.4,87.21,4.51,0.0648,6,120.7,0.27,Quality Issue,UPI,Standard,Regular,Mobile App,1.1,198,2,False,False,False,False,False,13.33,0,0,Mid-Range,84.36,23.63,87.21,5.81,0,40.56,0.1873,0
CUST106874,SELL1221,ORD506874,41,1341,5,0,Books,169.24,195.7,4.64,0.0195,7,102.9,4.62,Not as Described,Cash on Delivery,Standard,Loyal,Mobile App,8.1,136,1,False,False,False,True,False,0.0,0,0,Premium,90.99,25.53,195.7,39.14,0,25.55,0.0,0
CUST106875,SELL1449,ORD506875,34,1886,16,2,Electronics,59.98,80.09,4.43,0.008,5,223.7,0.19,Missing Parts,Cash on Delivery,Standard,Loyal,Mobile Web,2.4,195,1,False,False,False,False,True,12.5,0,0,Mid-Range,87.89,26.32,80.09,5.01,1,37.83,0.1119,0
CUST106876,SELL1431,ORD506876,40,683,5,0,Footwear,134.96,141.18,3.78,0.0704,5,81.8,0.75,Size Issue,Cash on Delivery,Standard,Regular,Desktop Web,9.1,129,2,False,False,False,False,False,0.0,0,0,Premium,70.28,18.69,141.18,28.24,0,25.67,0.0284,0
CUST106877,SELL1198,ORD506877,18,1294,5,1,Electronics,109.2,124.94,4.19,0.1981,6,158.2,1.08,Late Delivery,Net Banking,Express,Loyal,Desktop Web,0.4,193,4,True,True,False,True,True,20.0,0,0,Premium,67.2,25.65,124.94,24.99,1,43.53,0.289,1
CUST106878,SELL1423,ORD506878,48,1382,12,1,Electronics,46.8,58.27,5.0,0.0847,5,82.9,2.64,Better Price Found,Credit Card,Same Day,VIP,Mobile App,3.2,377,3,False,True,False,False,False,8.33,0,0,Mid-Range,91.53,18.74,58.27,4.86,0,35.02,0.1171,0
CUST106879,SELL1178,ORD506879,49,444,14,0,Toys,158.35,169.12,4.19,0.2333,3,107.5,2.18,Not as Described,Wallet,Express,Regular,Mobile Web,4.5,311,4,True,True,False,False,False,0.0,0,0,Premium,64.25,14.35,169.12,12.08,0,37.59,0.2528,1
CUST106880,SELL1106,ORD506880,34,444,4,1,Sports,88.89,101.73,3.56,0.1037,4,59.2,2.16,Quality Issue,Credit Card,Express,Regular,Desktop Web,9.5,269,2,False,False,False,False,False,25.0,0,0,Mid-Range,63.82,14.61,101.73,25.43,0,43.0,0.0764,0
CUST106881,SELL1351,ORD506881,31,1408,5,1,Fashion,213.25,262.99,3.94,0.0548,4,101.3,2.25,Changed Mind,Debit Card,Express,New,Mobile Web,4.5,63,3,False,True,False,False,False,20.0,0,1,Premium,74.48,16.88,262.99,52.6,0,38.75,0.2115,0
CUST106882,SELL1003,ORD506882,57,447,11,2,Electronics,61.12,79.47,4.45,0.0658,4,37.1,2.66,Changed Mind,Debit Card,Standard,Regular,Mobile App,11.4,323,1,False,False,False,False,True,18.18,0,0,Mid-Range,83.14,13.42,79.47,7.22,1,37.63,0.0449,0
CUST106883,SELL1254,ORD506883,27,2370,3,1,Home & Kitchen,123.08,139.27,4.21,0.0395,4,148.2,1.53,Changed Mind,UPI,Standard,VIP,Desktop Web,0.1,33,2,False,False,False,False,False,33.33,0,0,Premium,80.87,19.4,139.27,46.42,0,49.88,0.1548,0
CUST106884,SELL1186,ORD506884,20,1309,6,1,Toys,124.89,150.21,4.29,0.1005,6,174.1,3.62,Missing Parts,Net Banking,Standard,Regular,Desktop Web,7.3,276,1,False,False,False,False,False,16.67,0,0,Premium,77.18,26.51,150.21,25.04,0,33.98,0.0,0
CUST106885,SELL1487,ORD506885,20,1764,7,3,Mobile Accessories,107.21,118.13,3.72,0.1097,6,29.4,1.92,Not as Described,UPI,Standard,Regular,Desktop Web,0.4,162,1,False,False,False,False,False,42.86,0,0,Premium,66.24,18.72,118.13,16.88,0,53.82,0.2873,1
CUST106886,SELL1484,ORD506886,63,992,15,2,Jewelry,42.23,46.3,3.95,0.0431,7,169.7,1.51,Not as Described,Credit Card,Standard,New,Mobile App,3.7,149,2,False,False,True,False,False,13.33,0,0,Mid-Range,75.6,29.13,46.3,3.09,0,36.68,0.2076,0
CUST106887,SELL1090,ORD506887,36,747,6,1,Sports,109.1,105.67,5.0,0.2067,6,21.1,4.51,Wrong Item Delivered,Cash on Delivery,Express,New,Mobile Web,0.3,172,1,False,False,True,True,False,16.67,0,0,Premium,79.33,18.28,105.67,17.61,0,42.15,0.283,1
CUST106888,SELL1052,ORD506888,23,1216,8,0,Home & Kitchen,21.71,22.17,4.22,0.053,5,71.4,2.49,Late Delivery,Wallet,Standard,New,Mobile Web,9.5,271,2,False,False,False,False,False,0.0,0,0,Budget,79.93,18.13,22.17,2.77,0,23.92,0.0,0
CUST106889,SELL1127,ORD506889,63,1777,6,0,Home & Kitchen,204.54,207.09,3.64,0.1042,3,18.1,0.29,Quality Issue,Net Banking,Standard,Regular,Mobile App,4.9,331,2,False,False,False,False,True,0.0,0,1,Premium,65.21,9.54,207.09,34.52,1,29.28,0.1051,0
CUST106890,SELL1211,ORD506890,25,994,7,0,Jewelry,127.4,157.26,5.0,0.0746,5,72.3,1.9,Missing Parts,Wallet,Standard,Loyal,Mobile Web,21.3,51,1,False,False,False,False,False,0.0,0,0,Premium,92.54,18.17,157.26,22.47,0,10.15,0.0,0
CUST106891,SELL1095,ORD506891,35,707,13,2,Footwear,202.56,224.45,4.29,0.0225,4,131.2,3.71,Size Issue,Credit Card,Same Day,Regular,Desktop Web,2.6,170,2,False,False,False,False,False,15.38,0,1,Premium,83.87,18.49,224.45,17.27,0,39.52,0.1469,0
CUST106892,SELL1280,ORD506892,19,360,4,1,Beauty,108.67,109.1,3.31,0.0456,5,79.9,0.87,Changed Mind,Net Banking,Express,Regular,Mobile App,4.2,189,2,False,False,False,False,True,25.0,0,0,Premium,63.18,18.58,109.1,27.28,1,51.49,0.1585,0
CUST106893,SELL1234,ORD506893,53,1357,5,1,Books,178.4,232.39,4.66,0.1149,5,16.9,0.92,Defective / Not Working,Wallet,Express,Loyal,Mobile App,14.1,210,4,False,True,False,False,False,20.0,0,1,Premium,82.49,15.19,232.39,46.48,0,27.55,0.0,0
CUST106894,SELL1203,ORD506894,54,1699,8,3,Beauty,110.5,123.62,4.11,0.0284,5,50.5,2.35,Quality Issue,Net Banking,Standard,Regular,Mobile Web,3.8,24,3,False,True,False,False,False,37.5,0,0,Premium,79.87,17.0,123.62,15.45,0,47.44,0.1846,0
CUST106895,SELL1432,ORD506895,57,1316,5,1,Books,119.16,147.23,4.17,0.183,2,62.1,4.17,Wrong Item Delivered,Wallet,Standard,Regular,Desktop Web,9.5,96,2,False,False,False,True,False,20.0,0,0,Premium,68.14,9.05,147.23,29.45,0,32.92,0.0,0
CUST106896,SELL1222,ORD506896,31,637,9,1,Fashion,39.39,50.95,3.83,0.1732,7,53.3,1.58,Late Delivery,Cash on Delivery,Standard,New,Mobile App,5.2,288,2,False,False,False,False,False,11.11,0,0,Mid-Range,63.33,22.87,50.95,5.66,0,36.48,0.0156,0
CUST106897,SELL1304,ORD506897,35,619,6,1,Electronics,88.6,98.01,4.07,0.1262,3,62.3,4.05,Changed Mind,Debit Card,Express,New,Desktop Web,2.4,231,4,False,True,False,False,False,16.67,0,0,Mid-Range,71.13,11.92,98.01,16.34,0,42.74,0.2085,0
CUST106898,SELL1076,ORD506898,66,943,14,6,Mobile Accessories,71.14,87.4,2.12,0.0268,1,65.4,0.84,Damaged in Transit,Net Banking,Standard,Loyal,Mobile Web,8.6,139,2,False,False,False,False,False,42.86,0,0,Mid-Range,41.26,6.37,87.4,6.24,0,44.25,0.0596,0
CUST106899,SELL1152,ORD506899,60,870,14,3,Footwear,111.83,102.77,3.22,0.0786,7,62.6,0.45,Late Delivery,Credit Card,Same Day,VIP,Mobile Web,3.2,17,2,False,False,False,False,False,21.43,0,0,Premium,59.34,23.37,102.77,7.34,0,40.91,0.0995,0
CUST106900,SELL1163,ORD506900,19,510,12,2,Sports,117.59,138.19,4.85,0.0962,6,76.4,1.34,Changed Mind,UPI,Standard,Loyal,Mobile Web,11.4,180,1,False,False,False,True,False,16.67,0,0,Premium,87.67,21.25,138.19,11.52,0,35.23,0.0524,0
CUST106901,SELL1336,ORD506901,53,2355,11,5,Jewelry,85.89,83.57,4.04,0.098,6,351.6,0.16,Quality Issue,Wallet,Same Day,New,Desktop Web,2.9,37,1,False,False,False,False,False,45.45,0,0,Mid-Range,72.88,36.05,83.57,7.6,0,52.07,0.2816,1
CUST106902,SELL1104,ORD506902,60,825,11,2,Mobile Accessories,58.16,60.58,4.27,0.0555,1,112.2,0.09,Damaged in Transit,Wallet,Standard,New,Mobile App,13.1,36,2,False,False,False,False,False,18.18,0,0,Mid-Range,80.66,8.89,60.58,5.51,0,27.9,0.0898,0
CUST106903,SELL1184,ORD506903,47,627,15,1,Sports,82.75,112.62,4.0,0.0483,3,71.0,1.26,Late Delivery,Cash on Delivery,Standard,Regular,Mobile Web,7.8,355,2,False,False,False,False,False,6.67,0,0,Mid-Range,76.14,12.39,112.62,7.51,0,31.72,0.0859,0
CUST106904,SELL1350,ORD506904,51,1517,7,3,Mobile Accessories,50.34,58.08,4.08,0.054,2,166.0,1.25,Changed Mind,Debit Card,Standard,VIP,Desktop Web,4.2,384,2,False,False,False,False,False,42.86,0,0,Mid-Range,77.19,14.64,58.08,8.3,0,49.39,0.1762,0
CUST106905,SELL1056,ORD506905,18,2002,7,1,Fashion,41.87,44.45,3.3,0.0288,6,24.3,0.82,Damaged in Transit,Cash on Delivery,Same Day,New,Mobile App,5.4,36,3,False,True,False,False,False,14.29,0,0,Mid-Range,64.1,18.45,44.45,6.35,0,35.13,0.2299,0
CUST106906,SELL1197,ORD506906,19,1162,11,5,Jewelry,114.96,155.64,4.81,0.0583,5,85.2,3.07,Defective / Not Working,Wallet,Express,Loyal,Mobile Web,1.1,44,1,False,False,True,True,False,45.45,0,0,Premium,90.59,18.87,155.64,14.15,0,54.17,0.2454,1
CUST106907,SELL1118,ORD506907,19,1668,12,3,Mobile Accessories,75.39,81.62,5.0,0.0773,6,195.0,1.66,Damaged in Transit,UPI,Express,Loyal,Desktop Web,1.3,16,2,False,False,False,True,False,25.0,0,0,Mid-Range,92.27,27.63,81.62,6.8,0,44.73,0.1033,0
CUST106908,SELL1242,ORD506908,26,238,7,0,Electronics,135.3,132.64,3.56,0.0174,4,86.9,0.21,Missing Parts,Net Banking,Same Day,Loyal,Desktop Web,0.7,294,5,False,True,False,False,True,0.0,0,0,Premium,69.96,16.1,132.64,18.95,1,47.66,0.0957,0
CUST106909,SELL1104,ORD506909,69,1332,16,1,Home & Kitchen,31.9,38.7,3.77,0.0515,4,118.2,1.24,Defective / Not Working,Wallet,Standard,New,Mobile App,3.4,138,2,False,False,False,False,False,6.25,0,0,Mid-Range,71.52,17.79,38.7,2.42,0,33.85,0.0416,0
CUST106910,SELL1311,ORD506910,50,167,14,2,Beauty,97.27,130.48,3.55,0.0865,4,61.9,2.25,Damaged in Transit,Debit Card,Same Day,New,Mobile App,0.7,60,3,False,True,False,False,True,14.29,0,0,Mid-Range,64.86,14.76,130.48,9.32,1,56.04,0.2369,0
CUST106911,SELL1068,ORD506911,58,344,4,1,Home & Kitchen,37.81,44.39,2.98,0.0618,6,114.1,0.37,Not as Described,Cash on Delivery,Same Day,VIP,Mobile Web,6.7,52,2,True,False,False,False,False,25.0,0,0,Mid-Range,55.92,23.28,44.39,11.1,0,49.01,0.1338,0
CUST106912,SELL1203,ORD506912,33,1480,7,1,Toys,93.79,114.17,5.0,0.1234,4,11.3,1.31,Quality Issue,Cash on Delivery,Same Day,VIP,Desktop Web,12.3,93,3,False,True,False,False,False,14.29,0,0,Mid-Range,87.66,12.04,114.17,16.31,0,27.08,0.002,0
CUST106913,SELL1448,ORD506913,66,512,11,5,Electronics,123.0,130.72,3.96,0.0166,4,286.9,5.93,Defective / Not Working,Net Banking,Express,VIP,Desktop Web,0.7,134,2,False,False,False,False,False,45.45,0,0,Premium,77.89,26.86,130.72,11.88,0,60.61,0.1039,0
CUST106914,SELL1328,ORD506914,28,92,19,6,Beauty,77.56,76.76,4.19,0.0888,3,141.2,5.27,Better Price Found,Wallet,Standard,Regular,Mobile App,0.9,342,1,True,False,True,False,False,31.58,0,0,Mid-Range,76.36,16.17,76.76,4.04,0,65.64,0.3837,1
CUST106915,SELL1498,ORD506915,64,448,5,2,Jewelry,292.09,324.78,3.47,0.0353,7,34.3,0.51,Not as Described,Cash on Delivery,Standard,New,Mobile Web,0.5,233,3,False,True,False,False,False,40.0,1,1,Premium,66.95,21.84,324.78,64.96,0,60.14,0.3301,1
CUST106916,SELL1442,ORD506916,19,1932,4,0,Toys,91.47,94.52,4.02,0.0466,4,95.4,0.12,Quality Issue,Wallet,Standard,VIP,Mobile Web,2.9,120,1,False,False,False,False,False,0.0,0,0,Mid-Range,76.65,16.56,94.52,23.63,0,31.62,0.0,0
CUST106917,SELL1232,ORD506917,19,1467,6,1,Home & Kitchen,174.06,212.61,4.62,0.1013,4,72.7,0.67,Defective / Not Working,Net Banking,Same Day,Regular,Mobile App,6.0,162,4,False,True,False,False,False,16.67,0,1,Premium,83.04,15.34,212.61,35.44,0,35.5,0.0776,0
CUST106918,SELL1302,ORD506918,22,955,5,1,Books,68.5,68.27,4.2,0.0381,6,84.0,0.76,Missing Parts,Cash on Delivery,Standard,Loyal,Mobile Web,14.3,248,3,False,True,False,False,False,20.0,0,0,Mid-Range,80.8,21.66,68.27,13.65,0,27.32,0.0383,0
CUST106919,SELL1283,ORD506919,59,2433,16,3,Footwear,33.42,42.23,3.91,0.0477,5,169.1,0.1,Changed Mind,Wallet,Express,New,Mobile App,3.3,355,1,False,False,False,False,False,18.75,0,0,Mid-Range,74.47,23.38,42.23,2.64,0,39.59,0.1794,0
CUST106920,SELL1325,ORD506920,31,964,14,3,Mobile Accessories,86.1,84.0,4.6,0.1468,7,135.3,2.14,Missing Parts,Net Banking,Express,New,Mobile App,11.0,184,1,False,False,False,False,False,21.43,0,0,Mid-Range,78.49,27.28,84.0,6.0,0,31.81,0.0371,0
CUST106921,SELL1424,ORD506921,41,2193,17,10,Footwear,69.34,87.84,3.88,0.0806,9,356.3,0.25,Size Issue,Credit Card,Standard,Loyal,Mobile Web,6.8,122,4,False,True,False,True,True,58.82,0,0,Mid-Range,71.35,44.88,87.84,5.17,1,53.54,0.1589,0
CUST106922,SELL1011,ORD506922,42,863,6,2,Fashion,95.82,102.03,4.03,0.0825,3,126.8,1.72,Changed Mind,Credit Card,Standard,Loyal,Mobile App,18.3,42,1,False,False,False,True,False,33.33,0,0,Mid-Range,73.95,15.39,102.03,17.0,0,28.65,0.0,0
CUST106923,SELL1312,ORD506923,59,64,6,2,Home & Kitchen,222.15,249.76,3.58,0.0217,8,38.6,2.14,Wrong Item Delivered,Cash on Delivery,Standard,VIP,Mobile Web,1.3,217,2,False,False,False,False,False,33.33,0,1,Premium,70.05,24.93,249.76,41.63,0,66.73,0.2775,1
CUST106924,SELL1024,ORD506924,36,276,19,4,Fashion,83.22,95.02,3.98,0.1009,5,33.1,0.22,Defective / Not Working,Net Banking,Express,New,Desktop Web,3.2,94,1,False,False,False,False,True,21.05,0,0,Mid-Range,71.57,16.07,95.02,5.0,1,53.18,0.0863,0
CUST106925,SELL1250,ORD506925,18,685,5,1,Books,107.0,137.49,3.08,0.0792,7,67.9,3.12,Not as Described,Cash on Delivery,Express,VIP,Mobile App,7.7,93,2,False,False,False,False,False,20.0,0,0,Premium,56.72,23.65,137.49,27.5,0,36.25,0.001,0
CUST106926,SELL1053,ORD506926,38,467,12,3,Home & Kitchen,60.09,82.48,4.95,0.1486,4,95.8,2.29,Defective / Not Working,Wallet,Express,Regular,Mobile App,1.4,295,2,False,False,False,False,False,25.0,0,0,Mid-Range,84.29,16.58,82.48,6.87,0,51.82,0.1426,0
CUST106927,SELL1158,ORD506927,32,393,8,1,Fashion,98.7,121.85,3.48,0.0558,8,92.6,0.51,Better Price Found,Credit Card,Express,New,Mobile App,4.4,95,3,False,True,False,False,False,12.5,0,0,Mid-Range,65.72,27.84,121.85,15.23,0,44.72,0.2124,0
CUST106928,SELL1462,ORD506928,56,958,7,1,Toys,57.58,58.7,4.21,0.1601,3,107.6,0.54,Better Price Found,Debit Card,Standard,Loyal,Mobile App,8.3,38,3,False,True,False,False,True,14.29,0,0,Mid-Range,70.72,14.36,58.7,8.39,1,31.75,0.0,0
CUST106929,SELL1291,ORD506929,57,2439,5,1,Mobile Accessories,146.76,143.28,3.34,0.01,4,161.5,1.72,Size Issue,Cash on Delivery,Same Day,VIP,Desktop Web,0.1,260,2,False,False,False,False,False,20.0,0,0,Premium,66.13,20.11,143.28,28.66,0,43.88,0.0978,0
CUST106930,SELL1352,ORD506930,22,502,11,1,Jewelry,73.96,97.68,3.38,0.0541,8,24.1,1.24,Late Delivery,Credit Card,Express,New,Mobile App,2.6,106,2,False,False,False,False,True,9.09,0,0,Mid-Range,63.94,24.15,97.68,8.88,1,42.3,0.0433,0
CUST106931,SELL1234,ORD506931,59,589,5,1,Books,69.95,80.14,4.23,0.0958,5,193.2,0.12,Late Delivery,Debit Card,Standard,Regular,Mobile App,3.0,122,2,False,False,False,False,False,20.0,0,0,Mid-Range,76.5,24.68,80.14,16.03,0,44.36,0.1252,0
CUST106932,SELL1434,ORD506932,21,2488,11,0,Sports,168.58,166.09,3.9,0.1344,5,69.2,0.66,Changed Mind,Cash on Delivery,Standard,New,Mobile App,18.3,337,2,False,False,False,False,False,0.0,0,0,Premium,67.52,18.01,166.09,15.1,0,13.65,0.0,0
CUST106933,SELL1169,ORD506933,50,504,13,2,Sports,20.41,19.32,3.08,0.1487,7,71.6,2.28,Defective / Not Working,UPI,Express,Regular,Mobile Web,16.1,143,1,False,False,False,True,False,15.38,0,0,Budget,52.44,23.85,19.32,1.49,0,29.33,0.062,0
